sample_date_utc,year_month,year,month,day,taxon_name,taxon_group,taxon_per_m3,plankton_type
2019-08-03T18:05:38Z,2019/8,2019,8,3,Brachyuran zoea,NON-COPEPOD,2,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Bivalve,NON-COPEPOD,2,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Mysid,NON-COPEPOD,0.6667,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Oikopleuridae,NON-COPEPOD,4.6667,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Facetotecta nauplii,NON-COPEPOD,0.6667,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Euconchoecia aculeata,NON-COPEPOD,1.3333,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Farranula spp. f,COPEPOD,1.3333,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Ditrichocorycaeus dahli f,COPEPOD,1.3333,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Ostracod,NON-COPEPOD,2,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Prosobranch,NON-COPEPOD,0.6667,zooplankton
2019-08-03T18:05:38Z,2019/8,2019,8,3,Siphonophore,NON-COPEPOD,2,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Euchaeta spp. j,COPEPOD,4.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Euchaeta concinna m,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Eucalanidae j,COPEPOD,2.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Ditrichocorycaeus spp. m,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Acartia spp. j,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Acrocalanus spp. f,COPEPOD,1.3333,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Calanid CV,COPEPOD,1.3333,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Calanidae,COPEPOD,1.3333,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Clausocalanus spp. f,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Limacina,NON-COPEPOD,1.3333,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Prosobranch,NON-COPEPOD,2.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Canthocalanus pauper f,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Farranula gibbula f,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Clausocalanus arcuicornis f,COPEPOD,4,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Calanoid j,COPEPOD,5.3333,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Canthocalanus pauper m,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Candacia spp. j,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Nauplii copepod,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Oithona Grp3 (pointy head) f,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Oncaea spp.,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Paracalanus aculeatus f,COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Amphipod,NON-COPEPOD,0.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Chaetognatha,NON-COPEPOD,4.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Oithona plumifera f,COPEPOD,6.6667,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Decapod larvae,NON-COPEPOD,5.3333,zooplankton
2019-08-03T19:53:29Z,2019/8,2019,8,3,Oithona spp. j,COPEPOD,2.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Mysid,NON-COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Ostracod,NON-COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Prosobranch,NON-COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Protozoea decapod larvae,NON-COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Rhabdonella spiralis,NON-COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Salpidae,NON-COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Siphonophore,NON-COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Acartia negligens f,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Acartia negligens m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Acartia spp. j,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Acrocalanus spp. f,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Calanoid j,COPEPOD,19.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Candacia discaudata f,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Candacia spp. j,COPEPOD,2.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Canthocalanus pauper f,COPEPOD,3.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Canthocalanus pauper m,COPEPOD,2,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Centropages furcatus f,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Clausocalanus arcuicornis f,COPEPOD,4.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Clausocalanus furcatus f,COPEPOD,2,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Clausocalanus pergens f,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Clausocalanus spp. f,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Copepod damaged / unidentified,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Corycaeidae f,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Corycaeidae m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Cosmocalanus darwinii m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Delibus nudus f,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Ditrichocorycaeus asiaticus m,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Ditrichocorycaeus spp. m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Euchaeta concinna f,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Euchaeta concinna m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Euchaeta spp. j,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Farranula gibbula f,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Microsetella norvegica m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Nauplii calanoid,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Nauplii poecilostomatoida / cyclopoid,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Oithona Grp3 (pointy head) f,COPEPOD,2.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Oithona atlantica f,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Oithona plumifera f,COPEPOD,20,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Oithona similis f,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Oithona spp.,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Oithona spp. j,COPEPOD,12,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Oithona spp. m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Oncaea venusta complex m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Paracalanus aculeatus f,COPEPOD,2.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Subeucalanus spp. j,COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Temora turbinata j,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Temora turbinata m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Undinula vulgaris,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Undinula vulgaris m,COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Amphipod,NON-COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Barnacle nauplii,NON-COPEPOD,2,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Brachyuran zoea,NON-COPEPOD,2,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Chaetognatha,NON-COPEPOD,12.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Colonial ascidian larvae,NON-COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Cyttarocylis spp.,NON-COPEPOD,0.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Decapod larvae,NON-COPEPOD,2,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Doliolum spp.,NON-COPEPOD,2.6667,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Egg,NON-COPEPOD,2,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Euconchoecia aculeata,NON-COPEPOD,2,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Eutintinnus spp.,NON-COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Facetotecta nauplii,NON-COPEPOD,1.3333,zooplankton
2019-08-03T21:41:21Z,2019/8,2019,8,3,Oikopleuridae,NON-COPEPOD,86,zooplankton
2019-08-03T23:29:12Z,2019/8,2019,8,3,Candacia spp. j,COPEPOD,1.3333,zooplankton
2019-08-03T23:29:12Z,2019/8,2019,8,3,Acartia spp. m,COPEPOD,0.6667,zooplankton
2019-08-03T23:29:12Z,2019/8,2019,8,3,Calanoid j,COPEPOD,4.6667,zooplankton
2019-08-03T23:29:12Z,2019/8,2019,8,3,Candacia bradyi f,COPEPOD,0.6667,zooplankton
2019-08-03T23:29:12Z,2019/8,2019,8,3,Canthocalanus pauper f,COPEPOD,3.3333,zooplankton
2019-08-03T23:29:12Z,2019/8,2019,8,3,Canthocalanus pauper m,COPEPOD,0.6667,zooplankton
